id,name,symbol,circulating_supply,price,volume_24h,market_cap,percent_change_1h,percent_change_24h,percent_change_7d,market_cap
22099,Tongtongcoin,TTC,0.0,0.05953545844544434,39258.15514332,0.0,-0.00138384,-4.45986476,-22.03509319,0.0
21477,YodeSwap,YODE,0.0,0.13315832223481677,38466.07480544,0.0,1.47320731,1.37571765,-37.4024787,0.0
12959,Pontoon,TOON,0.0,0.01166747601842439,38796.5680558,0.0,0.62439283,-7.3107927,-2.37617083,0.0
21493,GigaSwap,GIGA,0.0,6.398659565959937e-05,38753.23769367,0.0,1.04301387,17.95824863,5.91973747,0.0
19923,Stader MaticX,MATICX,0.0,0.8380062397270611,38588.52626936,0.0,0.59760829,3.83058795,-12.61992867,0.0
16894,Solcial,SLCL,0.0,0.026131373873193503,38562.12146581,0.0,0.47497758,2.6455431,3.49632633,0.0
17097,SHIBIC,SHIBIC,0.0,6.214867553162302e-08,38491.8399573,0.0,-0.05626894,-0.95155314,22.57821704,0.0
22853,Xrp Classic,XRPC,0.0,0.003275173915004214,38376.27380469,0.0,0.74563388,23.33634388,17.9274208,0.0
8501,Luxurious Pro Network Token,LPNT,0.0,0.3326721107763941,38373.84574616,0.0,-0.01272598,2.4457775,1.22895657,0.0
8499,300FIT NETWORK,FIT,0.0,0.000632199930271676,38024.09932832,0.0,-0.89078707,2.35120142,-4.29745039,0.0
8683,Asva,ASVA,0.0,0.01131854327637681,38313.73502799,0.0,0.00722951,0.34935101,-1.32287231,0.0
21929,Kwenta,KWENTA,0.0,180.9440353567203,38196.48203633,0.0,0.28447275,5.75317812,-2.60721074,0.0
7915,SPDR S&P 500 ETF tokenized stock FTX,SPY,0.0,380.2689843699093,36544.8773846,0.0,-0.51491259,-0.60219248,-2.45976222,0.0
21740,CeBioLabs,CBSL,0.0,0.048381464661920844,38170.80603779,0.0,0.23008339,1.18199789,-6.37121611,0.0
5336,Homeros,HMR,0.0,0.0040556137005588805,38119.12783585,0.0,0.09588127,2.11805571,-1.1629613,0.0
7217,Morpher,MPH,0.0,0.012706674183079521,38086.8257211,0.0,0.44230675,5.2013682,-6.9897333,0.0
18795,KOMPETE,KOMPETE,0.0,0.01304865981400548,37987.8779909,0.0,0.35761511,14.90143586,-7.7169376,0.0
17481,Nunu Spirits,NNT,0.0,0.01569480179899172,37905.7783555,0.0,0.00376448,-1.19184546,-3.33554009,0.0
2305,NAGA,NGC,0.0,0.07082281765953044,37644.77900065,0.0,0.21272026,29.47566787,94.82632814,0.0
20924,Incube Chain,ICB,0.0,0.0049119411865405855,37679.91813947,0.0,-0.14012753,-0.29850932,3.9853007,0.0
11093,Drip Network,DRIP,0.0,0.8657805491050362,37549.5517499,0.0,0.37228239,-2.85326421,-16.79176184,0.0
16818,Monfter,MON,0.0,0.0009290851821907911,37614.4193526,0.0,-0.96085883,2.76731359,-3.72409672,0.0
22573,pGALA,PGALA,0.0,0.0011561059963536644,37448.02690637,0.0,-0.17409302,7.8377379,-1.35855543,0.0
13877,e-Money EUR,EEUR,0.0,1.0041566172648324,37266.40271945,0.0,0.05933944,0.12476588,0.05138298,0.0
15936,99Starz,STZ,0.0,0.04270074398641517,37273.20335521,0.0,0.1998754,3.06063099,-12.3538118,0.0
21982,Amatsu-Mikaboshi,MIKABOSHI,0.0,6.291972620264347e-07,37197.77871282,0.0,42.42267753,-24.62371095,-54.05339909,0.0
20575,Peruvian National Football Team Fan Token,FPFT,0.0,0.014962553770667783,37193.83162847,0.0,-0.33448737,-0.7144918,-12.04179726,0.0
20176,Talent,TNT,0.0,0.0625057307717163,37220.77204814,0.0,22.54732373,-3.9921489,-11.59235849,0.0
22229,Avoteo,AVO,0.0,0.007392008176246414,36963.5337442,0.0,0.32112485,1.28113846,-11.51634213,0.0
16133,Frontrow,FRR,0.0,0.0010359319812221822,36894.93966075,0.0,0.02645142,-0.46846187,-16.14359545,0.0
14490,Bit Hotel,BTH,0.0,0.0025752303900656356,37248.48720694,0.0,-0.04185264,-1.14190157,-18.66662511,0.0
17723,Survival Game Online,SURV,0.0,0.00023502154770165326,36816.70783982,0.0,-0.42510679,-4.4698465,-6.36820654,0.0
10033,NFTMart Token,NMT,0.0,0.002185234644083914,36748.26301742,0.0,-0.16772633,3.85721877,-2.98838711,0.0
7898,MicroStrategy tokenized stock FTX,MSTR,0.0,106.66544004408784,36764.19534618,0.0,0.01651734,1.46613572,-17.10250072,0.0
19375,Piston,PSTN,0.0,2.0026049109682016,36284.0647815,0.0,-0.03526879,0.2535362,-0.22652241,0.0
16333,PeaceTokenFinance,PET,0.0,1.5801448739089879e-06,36159.54408553,0.0,1.93407325,0.0017777,28.46392199,0.0
11603,MarketMove,MOVE,0.0,9.940063681878577e-06,36026.18038107,0.0,0.62664306,4.07171958,-20.81400344,0.0
11018,CryptoArt.Ai,CART,0.0,0.0074962567569532524,35985.80362312,0.0,-0.00822617,3.37380973,-9.51394627,0.0
17806,ThetaDrop,TDROP,0.0,0.003934317486762816,36580.94065247,0.0,0.5227806,6.67840588,-15.76807617,0.0
12722,Cryowar,CWAR,0.0,0.012562666970109888,35687.03720621,0.0,0.45212912,-1.92649605,-11.11560191,0.0
19210,Pando Token,PTX,0.0,0.034663678000639235,35673.83792211,0.0,0.00756545,0.72678196,-16.99712532,0.0
10768,KAKA NFT World,KAKA,0.0,0.003246539039767555,35618.50052739,0.0,0.00369334,-6.0632554,-18.56203502,0.0
18275,MetaSwap,MSC,0.0,6.996714011790461,35518.55108825,0.0,0.00368381,-1.43796984,-1.18891362,0.0
22190,Maximus BASE,BASE,0.0,0.024749440520060867,35539.15128631,0.0,0.58979599,-2.04050673,-15.45047682,0.0
18978,Itheum,ITHEUM,0.0,0.0507703098498129,35527.23611805,0.0,0.33734246,1.16225538,-22.88827231,0.0
16016,Portuma,POR,0.0,0.00025310280726120916,35452.53609003,0.0,0.62799743,2.81330401,-32.49006511,0.0
9976,Freela,FREL,0.0,0.00019001742154601756,35257.36177933,0.0,-0.00138384,0.0017777,-6.39764741,0.0
8337,Secret (ERC20),WSCRT,0.0,0.6780322772164294,35265.6333883,0.0,0.20815653,12.40152836,-5.39728454,0.0
11275,BinStarter,BSR,0.0,0.13770766671748536,35194.80436003,0.0,0.44381419,-1.61331431,-11.34641585,0.0
21983,Balance Network,BLN,0.0,0.042513632743318285,35059.29595735,0.0,0.30014519,2.26611667,-2.99504987,0.0
14931,NSUR COIN,NSUR,0.0,0.00019501788000775484,34481.96005494,0.0,0.51407295,-2.00830828,-18.74453669,0.0
10202,Starcoin,STC,0.0,0.012769104457540722,34914.31201476,0.0,-0.25250472,7.85569899,-7.37444041,0.0
21938,Humanize,$HMT,0.0,0.007183658626131811,34746.42277585,0.0,0.16595453,-0.03997088,-4.02828336,0.0
16045,Adadao,ADAO,0.0,0.002130600466896029,34714.83500112,0.0,0.62293807,3.63127851,-7.66342635,0.0
9840,Pleasure Coin,NSFW,0.0,7.859775007572105e-05,34801.22559951,0.0,0.21589295,15.7291415,-2.64864076,0.0
20335,Galaxy Finance,GFT,0.0,0.0737059444086409,34878.31458397,0.0,-0.0490911,-2.09401543,-28.95724308,0.0
16181,Solice,SLC,0.0,0.006479723429544611,38052.52767873,0.0,-0.27937135,1.40976135,-7.31820327,0.0
16330,Chikn Egg,EGG,0.0,0.10786823512887934,34614.98330256,0.0,0.44923317,6.23199137,-18.24485364,0.0
20344,iAssets,ASSET,0.0,1.7517426365634638e-07,34271.73023543,0.0,0.61859461,5.45709692,-6.77584001,0.0
5420,SonoCoin,SONO,0.0,0.012526695133470135,34293.54165013,0.0,-0.00138384,0.0017777,21.94278926,0.0
19665,HotMoon Token,HOTMOON,0.0,2.553160200241242e-09,34319.64693719,0.0,0.62954875,-3.03197644,-6.06955772,0.0
10899,Daddy Doge,DADDYDOGE,0.0,2.254826577236234e-09,34370.54726976,0.0,0.63166502,6.20993733,-5.53532715,0.0
8547,RamenSwap,RAMEN,0.0,0.002900277026411906,34283.40785814,0.0,0.29445291,2.34550638,-5.9268549,0.0
8394,Anime Token,ANI,0.0,0.0005621317008866847,34182.6705375,0.0,0.59410155,1.30294436,-7.92172813,0.0
12459,Holdex Finance,HOLDEX,0.0,0.00112962006609701,33992.77923291,0.0,-2.03708111,-43.51330401,-43.55418531,0.0
12960,Helkin,HK,0.0,0.019461749879481575,34377.5338545,0.0,0.63166502,5.72786613,-20.90194845,0.0
13978,MetaVPad,METAV,0.0,0.002519095678235744,34258.7783529,0.0,0.63077576,4.33819122,-7.63721895,0.0
13250,Velhalla,SCAR,0.0,0.0014250287607996078,34199.59208593,0.0,-0.51322632,5.72818354,31.92344732,0.0
16849,OUSE Token,OUSE,0.0,2.9871064430158416e-06,33921.43722542,0.0,0.1568987,-0.07564291,-0.11825328,0.0
12198,Boss Token,BOSS,0.0,3.361674877184913e-09,33958.01222369,0.0,0.63077286,3.14868416,-10.36458881,0.0
16784,ANTIS INU,ANTIS,0.0,4.379346784524094e-06,34142.68867734,0.0,-0.01505228,0.18233486,1.65503129,0.0
18862,Art Rino,ARTRINO,0.0,0.0002158235855399262,33895.85804636,0.0,0.42090568,8.82985584,-0.01088746,0.0
9615,Polylastic,POLX,0.0,3.840936528748357e-05,34077.60618937,0.0,0.5960827,8.47704393,-15.28357234,0.0
16842,Stargaze,STARS,0.0,0.026561920581914384,34049.48468075,0.0,-0.38244242,0.24302491,-17.81585358,0.0
14982,Metapad,MPD,0.0,0.005636261546271839,34023.97105785,0.0,0.63166502,2.10980398,-8.16183689,0.0
9782,BitDiamond,BTDMD,0.0,0.004865640273624675,34324.62898661,0.0,0.49554673,4.87314961,-0.98697655,0.0
20201,GoMeat,GOMT,0.0,0.464670602832016,34048.37650104,0.0,-0.00138384,0.00134725,-16.97902908,0.0
12930,Cpos Cloud Payment,CPOS,0.0,1.0730983858888254e-05,34176.4012731,0.0,0.09189845,-23.84534601,-62.70169797,0.0
16138,Parasol Finance,PSOL,0.0,0.02103264865691,34248.19052548,0.0,-0.00138384,1.41388451,0.67137919,0.0
9395,Strite,STRI,0.0,0.004099824062217019,34000.0357038,0.0,-0.02592076,-10.86548816,-34.93925223,0.0
21471,StarSlax,SSLX,0.0,0.0035960296981737646,33309.20219012,0.0,-0.4664293,-12.21922416,0.91888689,0.0
3156,Airbloc,ABL,0.0,0.006976616566147539,33695.03100124,0.0,0.70786517,3.26495107,5.89722838,0.0
21534,Stader BNBx,BNBX,0.0,264.5289530630726,33630.48677688,0.0,0.63166502,4.62341522,-6.39342573,0.0
20305,Konnect,KCT,0.0,0.05416196578246143,33579.44712257,0.0,0.39151318,4.59589454,20.24957688,0.0
20826,Nelore Coin,NLC,0.0,0.0041523496356986435,33540.89740647,0.0,2.71919416,-14.60358859,-73.54949418,0.0
14587,Crypto Cavemen Club,CAVE,0.0,0.11695543585699308,32704.39090823,0.0,7.47690948,4.86484453,-5.41308283,0.0
18567,Fantom Maker,FAME,0.0,0.004061035510823202,33343.31195888,0.0,0.01889434,1.80329562,2.31365239,0.0
21940,Smart World Union,SWU,0.0,0.06345782600568348,32971.3896099,0.0,0.6243421,-13.22230507,-17.75834863,0.0
13005,BNPL Pay,BNPL,0.0,0.000994797561057279,32882.98962037,0.0,0.20815653,4.27933256,-10.2862965,0.0
22527,GameGuru,GGT,0.0,0.006097666222649607,32550.48661907,0.0,-2.39736093,13.09321515,-1.90361018,0.0
20649,Parrot USD,PAI,0.0,0.9948392046264112,27685.80288742,0.0,0.30921534,0.98608249,0.07712877,0.0
19865,aRIA Currency,RIA,0.0,0.2400219661597229,32716.61510097,0.0,-0.00138384,0.0017777,-10.44175122,0.0
18440,FloorDAO,FLOOR,0.0,1.7415391516810768,32456.58785889,0.0,0.20810378,3.63315942,-6.45876238,0.0
5337,iOWN Token,iOWN,0.0,0.015925460108940966,31383.68812274,0.0,0.03630882,-1.37320029,-6.2679768,0.0
21349,Funex,FUNEX,0.0,0.04068245948699291,32191.46066385,0.0,-1.053485,-4.26049157,-47.68229449,0.0
19886,Fame MMA,FAME,0.0,0.002572731191415799,32331.86732421,0.0,0.6314127,-2.30658892,-5.24066058,0.0
12767,FODL Finance,FODL,0.0,0.003864047496445371,32455.53596536,0.0,0.67327862,0.92879159,-9.4065726,0.0
22932,Negative Tax,$NETA,0.0,0.031117316146283026,32169.76189425,0.0,1.17719395,-10.08625217,9.01466178,0.0
22397,JDB,JDB,0.0,0.014322149011250736,32114.62273538,0.0,-6.87327107,9.9664318,80.38080921,0.0
12182,Blocto Token,BLT,0.0,0.026545215104492394,32032.29635205,0.0,-0.04460597,-1.0984631,-19.88031822,0.0
12889,Hundred Finance,HND,0.0,0.02138363043241998,31899.34740175,0.0,0.33800316,1.20828012,-14.79965161,0.0
20814,IPVERSE,IPV,0.0,0.011726694571017103,32019.45440322,0.0,0.85944488,-0.62379922,-6.39429022,0.0
10973,PureFi Protocol,UFI,0.0,0.007910725286468415,31911.95613959,0.0,2.85943483,17.53552179,22.26478941,0.0
12619,Genie Protocol,GNP,0.0,0.00038964572425549416,31777.19765205,0.0,-0.00138384,-0.46573521,-1.7533983,0.0
18939,Wirtual,WIRTUAL,0.0,0.07389314267405905,31824.78754668,0.0,-0.21915217,0.91534751,6.04835368,0.0
7909,The APIS,API,0.0,0.0021902008062409392,31933.64608705,0.0,3.30045726,1.86227589,12.31524396,0.0
20582,NMKR,NMKR,0.0,0.0017401595446845817,31511.52225247,0.0,-4.02780357,-3.49246079,-23.07175071,0.0
12773,DfiStarter,DFI,0.0,0.003214636829776933,31522.8247165,0.0,-0.04684329,-3.66557595,-62.6690793,0.0
22157,Battle For Giostone,BFG,0.0,0.05419449078242896,31663.9439183,0.0,0.63736999,0.91962664,-0.64919645,0.0
11933,HalfPizza,PIZA,0.0,1.8136716222381987e-05,31570.44267718,0.0,0.63139542,-6.53341582,52.85960473,0.0
20437,Goons of Balatroon,GOB,0.0,0.005463975853964324,31510.34228029,0.0,0.00524856,7.04304576,9.56807005,0.0
22611,3xcalibur,XCAL,0.0,0.11513307993928214,31483.32030515,0.0,0.885133,-13.34365142,-50.76534297,0.0
19689,Hydranet,HDX,0.0,0.04636993619097606,31476.97007329,0.0,0.06576522,7.98273278,-15.37420523,0.0
12785,Colony,CLY,0.0,0.037357287736296534,31457.6789935,0.0,0.34447421,6.47485319,-16.46121168,0.0
22872,Fable Of The Shiba,SYRANT,0.0,0.00013866702380704467,31343.38528146,0.0,-2.94122713,55.89960133,362.32972644,0.0
14849,Centcex,CENX,0.0,0.0008659731325939902,31333.42945984,0.0,0.63158896,7.54321635,-3.48030702,0.0
16905,Crypto Chip Token,BVC,0.0,0.000519487628672965,31142.22677085,0.0,7.4673753,38.88068447,17.21350876,0.0
15489,Wizarre Scroll,SCRL,0.0,0.00010477167192131671,31067.34977752,0.0,-1.14681665,-3.66802174,0.48363231,0.0
11927,Solyard Finance,YARD,0.0,0.00011864552891372932,30761.88385666,0.0,-1.95781581,0.84311058,-10.99577786,0.0
19182,GAMETREE,GTCOIN,0.0,0.08010423789297334,30807.98925309,0.0,-0.00181325,-18.30370741,-17.54479568,0.0
14650,Andus Chain,DEB,0.0,0.008012114539660409,30547.49565346,0.0,-0.33483416,-3.11003257,-4.48115136,0.0
8173,Loon Network,LOON,0.0,0.0015441297199773794,30422.40431952,0.0,0.43261963,0.77101912,-11.93488517,0.0
17839,Lenda,LENDA,0.0,0.0010475921825159652,30374.53685023,0.0,0.5573347,3.64672216,-8.15976183,0.0
22391,Magpie,MGP,0.0,0.01318182438872293,30356.51194565,0.0,-0.14162755,-3.84072533,0.50838682,0.0
12464,Lox Network,LOX,0.0,0.000330460125855973,30202.22325613,0.0,0.34515017,4.19357233,-0.88120656,0.0
10979,Universe.XYZ,XYZ,0.0,0.001532328896323779,30289.37470224,0.0,-0.02444951,-1.59325887,-8.67347926,0.0
20550,Luna Inu,LINU,0.0,8.32523040036073e-10,30223.30902322,0.0,-1.51637314,-15.8840929,-22.67153619,0.0
11134,OEC BTC,BTCK,0.0,16901.1770813023,30160.07388551,0.0,0.01197594,2.52182064,-4.79999261,0.0
19132,LEMON,LEMN,0.0,0.021426045639929673,30126.98472105,0.0,-0.25899042,5.95957399,-37.88344045,0.0
14713,Comdex,CMDX,0.0,0.11085258912101112,30064.59203216,0.0,1.11816386,0.02418243,-31.87463933,0.0
16090,UncleMine,UM,0.0,0.001283759404897373,30057.6873501,0.0,-2.40653446,-8.71034437,-19.1281317,0.0
22660,Contents Shopper Token,CST,0.0,0.0018301677969958532,30184.97361403,0.0,-0.00138384,1.10676972,-9.84615514,0.0
16201,Day By Day,DBD,0.0,0.0055299819417047764,30089.45121471,0.0,-0.08645382,-4.30203705,-12.53185103,0.0
20974,FoxFinanceV2,FOXV2,0.0,0.0010336306131215236,30001.67762481,0.0,0.55661956,4.1217303,-7.87063035,0.0
14195,Solar,SOLAR,0.0,0.010900999446587322,29995.30347741,0.0,-0.00138384,-1.00632304,9.01823107,0.0
15426,CollectCoin,CLCT,0.0,0.01993951873090439,29948.84566921,0.0,0.63166502,-15.55530165,-25.2229797,0.0
12566,PinkSale,PINKSALE,0.0,159.01960566588463,29756.12189604,0.0,0.63143209,3.17379203,-6.94143598,0.0
17588,Drunk Robots,METAL,0.0,0.0014146151938841337,29846.76076892,0.0,0.47047059,-0.37583181,-19.229595,0.0
20758,7Pixels,7PXS,0.0,3.779950560763232,29777.74854624,0.0,-0.03026701,-1.15945883,-7.66357246,0.0
15736,LUCA,LUCA,0.0,1.2105333753809053,29663.05369296,0.0,-0.04699321,-0.78374308,-5.06940105,0.0
12896,Fit&Beat,FTB,0.0,0.04654426736185082,29616.25080591,0.0,-0.13013742,-0.9769631,-18.44554164,0.0
17137,New Earth Order Money,NEOM,0.0,1.7750000389983978,29548.67541826,0.0,0.05985672,-3.16005111,-2.07461181,0.0
9191,Occam.Fi,OCC,0.0,0.15263866816549088,29390.7188548,0.0,0.2143588,3.26828354,-0.93254739,0.0
9789,ETH 2x Flexible Leverage Index,ETH2X-FLI,0.0,5.984231265154682,29112.71217306,0.0,0.51363259,9.18743161,-14.82506041,0.0
21746,GET,GET,0.0,0.02939169474639952,29098.45418555,0.0,0.15879389,-0.33057805,-0.52131955,0.0
3138,Noku,NOKU,0.0,0.24437784136090687,28988.43222997,0.0,0.84113442,-3.62211829,-13.61494448,0.0
22996,Dogu Inu,DOGU,0.0,1.3752273032420295e-06,28865.43668338,0.0,0.47877484,-28.22947031,-82.85443315,0.0
14339,Cypherium,CPH,0.0,0.02185227123748648,28807.40525175,0.0,-3.06137816,-1.83158675,3.51170906,0.0
16503,A4 Finance,A4,0.0,0.011263735503823815,28799.70375659,0.0,-0.04699321,1.94394895,-0.66915393,0.0
19641,Broovs Projects,BRS,0.0,0.00020871913619291508,28661.01967373,0.0,-0.38324013,2.17036207,-2.59710514,0.0
6249,Ziktalk,ZIK,0.0,0.004900449292502557,28678.53060011,0.0,4.25387643,-1.99825785,-10.90310037,0.0
12462,MINE Network,MNET,0.0,0.0006890631760274005,28655.90355358,0.0,2.07266154,-10.28486349,-17.3805361,0.0
14524,DeHealth,DHLT,0.0,0.00603349878393395,28577.65577529,0.0,0.01170341,-4.48989622,-5.20628889,0.0
12692,Poken,PKN,0.0,0.001526918846766279,28489.97009327,0.0,0.08901282,2.39904938,-2.67018559,0.0
23028,Propland,PROP,0.0,0.16606544439162504,28553.42057181,0.0,-15.34274516,-45.29827103,-60.94292996,0.0
12489,Guardian,GUARD,0.0,0.27566834238167426,28401.73064782,0.0,-0.02034824,0.0980622,-1.01833718,0.0
16917,Play It Forward DAO,PIF,0.0,0.006329298788381324,28240.70391168,0.0,-0.15452258,-0.44310861,-2.63287815,0.0
21830,JEN COIN,JEN,0.0,0.15185392256603844,28210.74468152,0.0,0.00520239,-0.98974576,-5.3067035,0.0
20946,WPT Investing Corp,WPT,0.0,0.9119790958945474,28095.75741998,0.0,-1.2398317,16.95053044,44.25027306,0.0
11805,Structure finance,STF,0.0,0.005697215205108849,27858.57618057,0.0,-0.00137083,1.07330417,-1.11707735,0.0
18058,Stilton,STILT,0.0,1.51647165447235e-07,27888.32021666,0.0,0.20815653,15.23164172,-3.84270729,0.0
22312,ZudgeZury,ZZC,0.0,1.2101109477404276e-06,28019.96694858,0.0,-0.00138384,-2.41762014,-14.78300272,0.0
18475,Echidna,ECD,0.0,0.0021289023405769553,27807.68722615,0.0,0.34447773,4.61029776,-20.24034504,0.0
12306,Raptoreum,RTM,0.0,0.0019042573168841662,27820.69892319,0.0,0.19615462,1.28238547,-9.44800397,0.0
12758,Transient,TSCT,0.0,0.0007480685858759006,27770.36061831,0.0,0.02536091,1.32295452,-23.46228957,0.0
17817,Colony Network Token,CLNY,0.0,0.0444640766417681,27646.9422122,0.0,-0.13615286,-0.97819517,1.19023561,0.0
15841,KnightSwap,KNIGHT,0.0,0.01783722782856882,27550.08699986,0.0,0.46640176,1.59879349,-12.59277686,0.0
10742,NEXTYPE,NT,0.0,0.004428954331047518,27458.59753557,0.0,0.65655084,-1.84313926,10.05704897,0.0
13672,Basilisk,BSX,0.0,7.438920385028009e-05,27338.51663637,0.0,4.93230141,12.07838247,-14.20243887,0.0
16363,Minto,BTCMT,0.0,0.6473165383413033,27306.49206947,0.0,-0.57231444,0.50738171,7.87670865,0.0
23013,CEASports,CSPT,0.0,1.15792880833866e-09,27162.44741467,0.0,2.95414271,-31.10212997,62.66041648,0.0
10088,PolyDoge,POLYDOGE,0.0,3.415852640294858e-09,27026.90004311,0.0,-0.84594282,1.26959636,-7.43290017,0.0
9869,Spherium,SPHRI,0.0,0.015300184114057687,27049.52165026,0.0,-0.0620553,0.25915978,-6.77242761,0.0
4915,UCX,UCX,0.0,0.06830626258733156,26933.82967824,0.0,-1.44436531,-15.15377122,-7.69649656,0.0
8040,R34P,R34P,0.0,40.18597947725134,26980.45248401,0.0,0.20815653,13.96468768,3.91525876,0.0
22176,Gemie,GEM,0.0,0.02164198422239905,26952.65441335,0.0,-0.50712396,4.14044608,-7.03842315,0.0
8658,Wrapped WAN,WWAN,0.0,0.15189272755763783,26836.04447568,0.0,0.17066334,3.76952282,-8.75483573,0.0
4388,ExchangeCoin,EXCC,0.0,0.002483027312398394,26808.63686394,0.0,-0.0188642,-0.03428786,18.02340812,0.0
21155,Amazy Move Token,AMT,0.0,0.03436030078833785,26619.53635623,0.0,0.35470064,-1.96556525,-5.14007505,0.0
21284,ITEMVERSE,ITEM,0.0,0.00449038893088238,26491.96736252,0.0,1.24452649,-3.63093038,-6.15833574,0.0
11942,GameFi Protocol,GFI,0.0,0.00840077021571867,26447.34700915,0.0,1.20341877,-3.44655946,-4.57615537,0.0
10065,ILUS Coin,ILUS,0.0,0.1492679754762187,26358.92387837,0.0,-0.00138384,4.18519021,-7.47107224,0.0
22876,Meta Dance,MDT,0.0,0.016891548683748613,26456.7850065,0.0,-0.00138384,6.968336,-30.08635887,0.0
3768,PIBBLE,PIB,0.0,0.00022931383738157823,26351.09388275,0.0,0.04325133,2.9092968,-10.06834125,0.0
9456,Australian Safe Shepherd,ASS,0.0,6.51408636786571e-10,26128.14913299,0.0,0.62792971,10.93323191,0.57717577,0.0
14871,Windfall Token,WFT,0.0,0.09063762503368764,26101.54167307,0.0,0.13377973,4.14534906,8.09223596,0.0
11862,Arix,ARIX,0.0,0.10951004031204695,26083.18975007,0.0,-0.00138384,6.8311674,-1.34471814,0.0
16928,Elon GOAT,EGT,0.0,0.00038330550365229735,26055.13370138,0.0,-1.1406396,21.13562922,9.33905064,0.0
12424,Mainston,STON,0.0,0.0038709867901161365,25926.11660861,0.0,0.24327019,-18.34937926,-33.46646766,0.0
20822,Twoge Inu,TWOGE,0.0,1.67893465524019e-10,25886.29536426,0.0,-0.55801526,-2.97492968,-12.97996546,0.0
18183,Savanna,SVN,0.0,0.004767389966066177,25849.05122492,0.0,0.24947926,7.38962724,3.05747657,0.0
9390,Chainsquare,CHS,0.0,0.38173499896902574,25363.80086265,0.0,-5.12186977,-25.82456559,-24.72378903,0.0
21142,ROIMA INC TOKEN,RMAI,0.0,0.024233115637135656,25675.66901172,0.0,-0.80323031,3.81402186,-50.82745688,0.0
22990,Tsuki no usagi,GYOKUTO,0.0,8.677633583888904e-05,25776.59633645,0.0,-12.63064958,-13.08974065,-92.00086924,0.0
11254,Minifootball,MINIFOOTBALL,0.0,3.6375378381794e-11,25716.11665642,0.0,0.12784276,3.29550847,-10.10110991,0.0
19238,EdenLoop,ELT,0.0,0.04841243864315588,25703.46384412,0.0,0.2325916,-0.9598172,-5.70093305,0.0
20951,Stable One Rocket,SROCKET,0.0,30.999025271044935,25633.20771757,0.0,-1.88913792,-0.86361049,-19.47011886,0.0
20577,Baskonia Fan Token,BKN,0.0,0.0061311228131921275,25575.94194812,0.0,-0.14456596,2.85084208,-47.62637092,0.0
14322,UPFI Network,UPS,0.0,0.0002103970009118029,25262.29168321,0.0,-0.4830578,-0.57728713,7.44715064,0.0
11492,TCGCoin 2.0,TCG2,0.0,0.05412226852716392,25771.12324902,0.0,1.05001316,7.90020056,-5.78065413,0.0
22753,Dinerobet,DINERO,0.0,0.00024196314739283252,25539.20749863,0.0,-0.88113473,-24.19067876,-31.37522884,0.0
7404,Value Liquidity,VALUE,0.0,0.16168081710466053,25510.68668948,0.0,0.07262525,4.89157666,0.21414251,0.0
18797,Beefy Escrowed Fantom,BEFTM,0.0,0.16863108270925786,25473.70269995,0.0,0.92700016,5.59849949,-18.42674683,0.0
11078,IAGON,IAG,0.0,0.0035403245909100107,25427.90300371,0.0,0.19674532,5.6419854,7.24744115,0.0
